Row,Train Error,Validation Error
336,0.06623545,0.00043865482
337,0.00035964968,0.033407375
338,0.0003926593,0.033180162
339,0.00036580453,0.00038491923
340,0.03326262,0.033355664
341,0.033260573,0.0333826
342,0.00038598248,0.03319681
343,0.03327949,0.033369943
344,0.0003375241,0.033363853
345,0.033259716,0.033245087
346,0.033202484,0.033219688
347,0.00049612776,0.033362623
348,0.00038160896,0.03319947
349,0.00042087486,0.033263806
350,0.03321242,0.00038924624
351,0.033258308,0.033290666
352,0.066178106,0.0003611104
353,0.033252686,0.00030353895
354,0.033360273,0.0333627
355,0.06619359,0.033196665
356,0.00037057654,0.00042379234
357,0.06618781,0.033302456
358,0.00032850498,0.033355746
359,0.00036880857,0.00036928235
360,0.033256028,0.033357367
361,0.06622983,0.03325849
362,0.06610088,0.03323495
363,0.00040876443,0.00039984292
364,0.00033670376,0.033347987
365,0.00042444616,0.03324941
366,0.00040141755,0.033206027
367,0.033276916,0.033209957
368,0.06621594,0.033191208
369,0.00039087315,0.03318396
370,0.0003245696,0.033335734
371,0.03323109,0.033164356
372,0.03324557,0.033204637
373,0.033319596,0.00034185156
374,0.06617542,0.033335324
375,0.06621178,0.00026459625
376,0.0003820468,0.00031575063
377,0.00031236725,0.033313416
378,0.033301175,0.03337813
379,0.000366768,0.00026881217
380,0.00037913982,0.033342246
381,0.033268344,0.033287622
382,0.00037607187,0.033278845
383,0.033294953,0.00052779494
384,0.00041059166,0.03321695
385,0.033218887,0.033287425
386,0.0332368,0.00045185545
387,0.06612776,0.033496693
388,0.00032852465,0.033215396
389,0.066278994,0.03318674
390,0.00034387625,0.00045928542
391,0.00042499293,0.03321704
392,0.033215143,0.033222765
393,0.00044215954,0.03331567
394,0.03328871,0.033367123
395,0.033307478,0.033161532
396,0.0004079685,0.00036516934
397,0.066149205,0.03332594
398,0.03331021,0.03335712
399,0.00031480956,0.03317751
400,0.00040078838,0.033346
401,0.00035579174,0.033305917
402,0.06623992,0.033238307
403,0.099047214,0.03320252
404,0.03322041,0.033350196
405,0.033198938,0.033184115
406,0.0003858084,0.033253647
407,0.00038810846,0.00037926732
408,0.033247422,0.033311732
409,0.03330938,0.00034103246
410,0.0003580004,0.00036830816
411,0.00040500428,0.033359077
412,0.00038880503,0.033197444
413,0.03325441,0.00041962962
414,0.00035782007,0.033298206
415,0.00033192622,0.033354986
416,0.00035430957,0.00039893072
417,0.033261828,0.033338632
418,0.06620421,0.03328173
419,0.0004190749,0.033243146
420,0.033294838,0.00039750905
421,0.03317904,0.033345155
422,0.033281162,0.03324001
423,0.03323701,0.03320276
424,0.066109546,0.033195335
425,0.06616348,0.03319809
426,0.00033930806,0.033178534
427,0.066204466,0.0004184317
428,0.00032810756,0.033160016
429,0.09902558,0.03320123
430,0.066164166,0.00033999037
431,0.0004461593,0.03333364
432,0.033253394,0.033167303
433,0.033265553,0.00038240367
434,0.033278182,0.03328914
435,0.00034284778,0.033410482
436,0.00035879482,0.00026215814
437,0.03319032,0.033338428
438,0.0661894,0.033285975
439,0.033346917,0.033276316
440,0.03327646,0.00047851677
441,0.00032521837,0.03323686
442,0.033234753,0.033261243
443,0.00044750646,0.00046011637
444,0.033274576,0.033496063
445,0.033230096,0.033211157
446,0.00039768263,0.033185497
447,0.06623014,0.0004600967
448,0.00040366405,0.033184327
449,0.0004282027,0.033193033
450,0.09898378,0.00040212338
451,0.00036039785,0.033378705
452,0.066184565,0.033154387
453,0.00040767432,0.00036189065
454,0.033253442,0.033323813
455,0.00035680542,0.033359587
